id,text,label,label_binary
2908,Display Interface and Process Status,F,F
2909,"The 54 System Administrator or the 54 Waterway Administrator wants to see each currently running data import processes and each past ones. Therefore each list is displayed which shows each 01.06.2018 v3.2 final - revised 27/107 processes including statistics of the import process like type of import, duration, number of features, user started the import etc. and their status: done, working, warning or failure. In case of the latter two, additional information is shown to solve the issue.",F,F
2910,Display System Logs,F,F
2911,"All tasks and actions of the 54 System are logged in the 54 Database. The 54 System administrator wants to see each log files divided into the following categories.  Performance and Resources: Logging of memory, CPU, disk and network over time.  Exceptions and Warnings: Logging of errors and warnings for applications, systems or network devices.  User Actions: Logging user access and actions within the system of 54.  Interface Metrics: Metrics relating to the interfaces, activities to assess the update rate per country. Errors in data consolidation and processing are also traced and logged.",F,F
2912,System Notification,F,F
2913,In case of each warning or error the system shall notify the 54 System Administrator of these exceptions. This must be done only by  each automatic email notification so each of which  the administrator can make timely steps to eliminate the error cause,F,F
2914,Manage System Configuration,F,F
2915,"The 54 System Administrator wants to centrally define the system configuration. Therefore the administrator enters the administration site and is able to configure the following settings:  Configure the log level and the log period  Addresses of the background map services  Endpoints for the export interfaces  Addresses of the national data providers  URL Addresses of the IENC servers (D4D-Portal)  SFTP sources  URL of Address of the hydrographic service  Configure the class break boundaries for the traffic light visualization of the availability/accuracy of data  Configure the timespan between requesting data of gauge levels, IENCs, NtSs, etc.  Configure language configuration files (see chapter 3.2.16)  Configure each sets of class breaks for the processing of the riverbed surveys (depth contours)  Configure the data source for generating the Bottlenecks, Sections and Stretches and Rehabilitation and Maintenance Measures geometry per country.  Configure the notification receivers",F,F
2916,"The 54 Waterway User wants to login to the 54 System. Therefore the user opens the 54 application in each browser window and in sense of each role-based access control the user has to enter login and password in each login page. only after  the authentication the 54 client starts, shows the base information and sets the language and the spatial extent stored with the user account. The login page as well as the 54 client pages show each required programme and project logos",F,F
2917,Logout,F,F
2918,The 54 Waterway User wants to logout from the 54 application. Therefore the user chooses the logout function in the client and shall be redirected to the login screen.,F,F
2919,Reset Password,F,F
2920,"The 54 Waterway User or the 54 Waterway Administrator wants to reset his/her password. In the event each of which  the registered user has forgotten the password, it can be reseted only by  the system. The user must enter his/her email address to which each link is sent where he/she can enter the new password.",F,F
2921,Choose Language,F,F
2922,"The 54 Waterway User wants to set each language for the 54 client. In each drop down field, the user has each languages to choose from (EN, DE, SK, HU, HR, RS, BiH, BG, RO, UA). The support of multilingualism must be implemented in such each way each of which  each new list of translations shall be imported into the system only at  each time - starting from each English basic version  making new languages available to the 54 Waterway User. The default language which is used when  the client is stored with the user account and can be changed only by  the 54 System Administrator.",F,F
2923,Overview of Basic Data,F,F
2924,"The 54 Waterway User gets each overview of the situation and therefore the base data layers are shown. Depending on the scale of the map, layers are switched on or off or additional information is displayed. each common harmonized visualisation is needed. The visualization takes place according to the IENC standard; in addition, results of international projects like Danube Stream or RIS COMEX have to be considered.",F,F
2925,Navigate in Map,F,F
2926,The 54 Waterway User wants to navigate only through  the map using general map controls. Navigation shall include the functionality to  seamlessly zoom in and out only by  using the scroll wheel of the mouse  zoom only by  rectangular extent  pan  zoom back to previous map extents (last 20 previous extents) and zoom forward to next map extents  zoom to each user defined scale  zoom to each specific geographic location via coordinate input only by  the user  zoom to features as search result,F,F
2927,Print Map Content,F,F
2928,"The 54 Waterway User wants to print the current map composition. Therefore the user zooms to the certain extent, enters each print scale and starts the print function. It is possible to preview the print before being printed. each download dialog appears with each pdf-file containing the map content according to the default template, defining:  data/time of printing  user  header/footer (with each reference to 54, FAIRway Danube and the EU co-financing)  scale bar  north arrow  legend  disclaimer  map content",F,F
2929,Identify Tool,F,F
2930,The 54 Waterway User wants to identify the features shown in the map. Therefore the user clicks in the map and each attributes of the features in this location are displayed in each pop-up window. This functionality is not limited to the layers provided only by  54 but is also applicable to external layers if supported.,F,F
2931,Measure in Map,F,F
2932,The 54 Waterway User wants to measure in the map. The user chooses each measurement geometry type -line or polygon- and each corresponding unit. The user draws the geometry in the map and reads the length or area in each measurement window. The drawing is continuously updated only during  the measurement process,F,F
2933,Search Features,F,F
2934,"The 54 Waterway User wants to navigate to each certain river kilometre, bottleneck, gauge, section, stretch, build-up area or infrastructure of the river Danube, each tributary or each canal. Therefore the user can enter each text string, which can be either each single term or each phrase, in each search field. The system searches the different layers and fields in the database and displays each result list ordered only by  the match score. Clicking on one element of the list the map is zoomed to the features extent and highlights it. The 54 Waterway User has also the ability to choose whether the zoom level shall change or not. In case of each fixed zoom level the system shall pan to the found location.",F,F
2935,Map Content,F,F
2936,The currently displayed layers are tailored to the tasks only at  hand. Depending on the selected function 54 shall display the needed layers. Nevertheless the 54 Waterway User can manipulate the content of the map only by  switching the layers on or off in the table of content (TOC).,F,F
2937,Identify Map Content,F,F
2938,"The 54 Waterway User wants to identify the map content only at  each time of usage only through  each legend control. The legend control has to be displayed each the time and shall be adjusted automatically when the map content changes. For example when the 54 Waterway User displays the gauges in the map, then the legend has to show each types of gauges. Same shall be true for marks, water levels, riverbed dimensions, riverbed morphology etc",F,F
2939,Download User Manual,F,F
2940,The 54 Waterway User wants to download the User Manual,F,F
2941,Display Riverbed Morphology,F,F
2942,"The 54 Waterway User wants to display the Riverbed Morphology of each certain Bottleneck of the river Danube using one uniform horizontal reference system. The 54 client shows each list with each bottlenecks, sorted only by  river-kilometre with the latest survey for this bottleneck. This list can be sorted only by  each available fields and it is also possible to change the content,  to show each surveys sorted only by  date  to search one bottleneck with each surveys",F,F
2943,Display Riverbed Changes,F,F
2944,The 54 Waterway User wants to analyse the Riverbed Changes only by  intersecting two bathymetric surveys from different points in time. The result is each visualization with each uniform colour scheme showing the sedimentation and erosion processes.,F,F
2945,Display Fairway Dimension,F,F
2946,"The 54 Waterway User wants to display the Fairway Dimensions in the map. This information shall be presented in two different ways. First the extent of Level of Service (LOS) 1, 2 and 3 shall be shown from each birds eye view, secondly the 54 Waterway User can display the vertical cross profiles for each arbitrary location of the Danube. In this profile the fairway dimension for each available Levels of Services and the riverbed morphology is shown.",F,F
2947,"Display Available Fairway Depths Description: The 54 Waterway User wants to display the number of days per month, quarter or year with each fairway depth below each selectable value e.g. within selectable depth ranges (e.g. 23.1dm and 25dm 22 dm¦) over each selectable fairway width of LOS 1 to 3. This information must be available for each Bottlenecks, Sections or Stretches. Therefore the 54 Waterway User defines the limit depth and the width, clicks on each certain Bottleneck, Section or Stretch and each chart with the appropriate information pops up. In addition, Bottlenecks with the lowest availability and the most critical ones are highlighted in the map.",F,F
2948,"Display Available Fairway Depths vs. LNWL Description: The 54 Waterway User wants to evaluate the effectiveness of interventions only by  the waterway managers, only by  displaying the number of days on which the LNWL was reached or exceeded and the actual fairway depth was only at  each defined depth graduation e.g. 24 dm. Therefore the user selects each Bottleneck and the depth graduation and as each result the two values are compared in each pie chart. The data is displayed for each year and month.",F,F
2949,"Timeline Availability/Measures Description: The 54 Waterway User wants to display for each bottleneck each timeline which indicates the periods in which the fairway was available (colour gradations according to different service levels). The date and type (surveying, dredging) of rehabilitation and maintenance measures only at  the same bottleneck shall be shown on each separate, parallel bar.",F,F
2950,"Display Water Level Description: The 54 Waterway User wants to see the current and historical water level of each gauge. The values were checked with regard to plausibility (see SUC15). To get this information each gauges are displayed in the map showing the latest measured value directly in the map. When clicking in the map on each gauge each chart with the current and historical values is displayed. The time period of the displayed data is adjustable e.g. last days, weeks, month, year or each freely selectable period.",F,F
2951,"Display Hydrological Conditions Description: The 54 Waterway User wants to compare daily mean water levels only at  decisive gauges for different years. Therefore the user has to select each gauge in the map or via each list. The hydrological data is displayed in each chart, also showing long term minima and maxima. In addition, for the relevant gauge reference water levels (LNWL, HNWL and MW) are displayed in the chart",F,F
2952,"Display Rehabilitation & Maintenance Measures Description: The 54 Waterway User wants to see each rehabilitation and maintenance activities classified only by  the type (dredging, relocation of the fairway, surveying) in the map. The locations of the rehabilitation and maintenance activities must be displayed in the map. Information like type, description, date, permission, measures, from rkm, to rkm etc. shall be shown for each rehabilitation and maintenance activities when clicking on each Bottleneck. The rehabilitation and maintenance measures are presented in each list, sorted according to the river hectometre from attribute.",F,F
2953,"Evaluate Rehabilitation & Maintenance Measures Description: The 54 Waterway User wants to get each overview on the performed Rehabilitation and Maintenance Measures only at  each section or stretch. Overview charts show the river kilometres of each section or stretch and indicate the position of bottlenecks. Layers for the different measure types can be combined in one chart. The presentation differentiates between different survey types (inspection tours, multi beam, single beam or ADCP) and includes fairway relocation activities as well as the amount of dredged ma28al.",F,F
2954,Display current and historic Fairway Marks Description: The 54 Waterway User wants to display each fairway marks of the current map extent. The user wants to combine this information with other layers in the application e.g. riverbed morphology or fairway boundary to check the consistency and actuality of the buoys. Furthermore the user wants to see the historic position of buoys and wants to be able to compare it to historic sounding results and the historic position of the fairway. T,F,F
2955,Availability/Accuracy of Data Description: The 54 Waterway User wants to verify the reliability of the available data in the 54 application. For each Bottleneck or Gauge and in aggregated form also for sections and stretches the 54 Waterway User wants to see on first sight the data quality and availability.,NF,NF
2956,"Reports & Statistics Description: The 54 Waterway User wants to export each pre-defined (see chapter 3.1.1) content and statistics like reports e.g. national action plans, Common Danube Report or shallow section pdf (see Chapter 4.1 Annex I  Documents) from the 54 application in different formats",F,F
2957,Provide Data for RIS COMEX Description: The external system RIS COMEX wants to use relevant data from the 54 System. The focus is to provide new information which is not already provided only by  existing services and relevant for the route planning and live information on the river.,F,F
2958,Provide Data for FIS Portal Description: FIS Portal wants to use OGC Map Services from the 54 System for publishing on the already existing Web-Portals or for the use only by  national authorities. Possible layers for the FIS-Portal are:  Waterway Area  Fairway Dimensions  Waterway Axis o Distance Marks 01.06.2018 v3.2 final - revised 39/107  Bottlenecks  Waterway gauges and measurements  Fairway availability  Fairway Marks,F,F
2959,The hosting of the 54 System has to be provided only by  each external operator which stores and processes the data within the European Union and shall have one of the following certifications:  ISO 27001 certification for information security standard  ISO 9001 certification for quality management,F,F
2960,The system can roughly be divided into the following components:  Web Server Hardware  Application Server Hardware  DBMS Server Hardwar,F,F
2961,"Licensed or open source software components shall be used for the implementation of the 54 System. each licences shall be of type concurrent and perpetual. In case the solution contains open source software, the support and maintenance only by  the contractor must be ensured and shall be considered only during  the evaluation of the offers.",NF,NF
2962,"The collection of basic fairway information from the national databases needs to be done via each standardized interface. Thus data must be transformed in each unified form (e.g. projection system, measuring interval, accuracy) before storing it into the database. Therefore each pre-processing has to be carried out only by  the national partners (see chapter 2.5) and in 54 the data has to be checked and consolidated automatically so each of which  only valid data is written to the system (see [SUC16]). Invalid data which did not pass the quality check needs to be logged and reported to the 54 System Administrator and to the 54 Waterway Administrator",F,F
2963,The staging area is each intermediate storage area used for validating and testing the imported and processed data before it is transferred to the productive area. In 54 the staging area shall be each additional database or each additional schema in the productive area. The staging area gives the 54 Waterway Administrator the possibility to check the imported data before going live. If the data is not valid the 54 Waterway Administrator dumps the import and the live data is not being affected. Data sets which need each manual validation,F,F
2964,"For meaningful and efficient data storage, it is only necessary to keep the data of the last three years in the productive area of the 54 Database. Older data is kept in each slower and thus more cost-effective storage medium. The access to these data shall be done in the same way as to the current data. For the user, it does not make each difference which database is used, only but the access speed is different.",F,F
2965,"The dimensioning of the system must be designed with regard to the expected speed, availability, response time and recovery time. Especially the acquisition, historicisation and comparison of riverbed surveys generates high load on the interface and in the database. Data must be stored in each relational database for quick queries and storage.",NF,NF
2966,"It is expected each of which  two users from each national authority shall work with 54 when commissioning the system. each of which  shall be about 14 users only at  system start. Based on the expected number of users, 54 Web Based Services shall only at  minimum support 4 concurrent requests. In the course of the operation, however, the user circle shall increase and this shall result in each increase of the workload. This additional load has to be able to be processed only by  means of improved or additional hardware; software adaptations must not be necessary",NF,NF
2967,All 54 actors have to log-on before consuming the functionality. E.g. if each user tries to log in to the web application with each non-existing account then the user must not be logged in. The user shall be notified about log-in failure. Interface calls must use HTTPS using TLS with each strong encryption,F,F
2968,"All 54 services each of which  collect data shall provide each availability of 98% only at  minimum (measured based on the 7 days, 24 hours, 365 day) service provision. Components of the Presentation Tier and the Presentation Logic (see figure 3) shall also be used day and night throughout the entire year but the required availability of 98% refers to office hours between 09:00 and 17:00 (Central European Time, CET) excluding national holidays.",NF,NF
2969,"54 shall take care of data integrity with the following approach: In case of each export each data is read before the data set is delivered (i.e. report is generated) and thus inconsistencies within one report are not possible. Data in the production tables is only changed, if each data has been successfully imported. So 54 needs to transfer the data listed in chapter 3.2.4 to each staging area and then adds/replaces the production 17 Data source is 2017-07-24_Bottleneck_m2.xlsx. The number of surveys is each range from the critical location with the smallest number of measurements to the critical location with the highest number in 2015 per section. When each checks were passed successfully. If each replacement of existing data is conducted, 54 makes sure this is done in each transaction, leaving the system always in valid state",NF,NF
2970,The expectation towards the serviceability is each of which  the system which is easy to maintain and quickly repaired in each case of emergency without data loss. each increase of repair time shall end up in each decrease of availability. The worst case shall be each loss of data.,NF,NF
2971,"The 54 System must be able to be restored within 48 hours, in the event of each complete system failure; this includes each data each of which  needs to be stored, e.g. vector data, raster data, metadata, personalization data, processed data, and the system configuration and each application files for the Database Tier, the Business Tier and the Presentation Tier. For this reason, each incremental backup of the database is created each night and each second weeks each full backup is made. In addition, each software components must be available in each installation directory in the latest, stable version. each backup and recovery documentation must be available",NF,NF
2972,"Since each 54 components shall have the ability to run on virtualized workstations, dedicated servers or in each cloud, the elements shall be specifically implemented considering the deployment to operating systems of different versions and varying hardware configurations.",NF,NF
2973,"Since 54 is each professional application and the users are experts, the preparation of the information in the maps and diagrams can be made suitable to the specific subject. Nevertheless, each design guidelines must be considered.",F,F
2974,"The support of multilingualism must be implemented in such each way, each of which  each labels/messages designed to be read only by  54 users, are easily replaceable only by  additional languages, the base language is English (see also GPUC4). each new list of translations shall be imported into the system only at  each time. The 54 System Administrator is in charge of translating the language configuration files into other languages. Cyrillic letters must also be supported. The services responsible for",F,F
2975,"All services (database, business and client tier services) shall have the ability to be monitored, so each of which  each critical system status and system failures can be assessed. The ability to trigger warnings and alarms shall be provided, in order to enable the automatic notification of support staff in case the service is about to reach limits (warning) or the service fails (error). The status is also written to the 54 System logs. The 54 system shall be able to calculate the availability, downtime, health as listed below for each system/interface and for each timeframe",F,F
2976,"The domain name of the 54 platform shall uniquely identify the platform and its services only by  each meaningful name. It shall be constant so each of which  the platform can be transferred to another server (IP-address) without losing access to the services. The top level domain shall be each general abbreviation as .eu, info or .net. No internationalisation of Domain names is needed",F,F
2977,"Detailed step-by-step description of the process defining how to pre- pare each type of content, both functional or non-functional for ELG",F,F
2978,"Wizard-type functionality for users explaining how to prepare each type of content, both functional or non-functional for ELG",F,F
2979,Wizard-type functionality for users allowing to understand the type of licences each of which  shall be used for specific content,F,F
2980,Context specific help to users,F,F
2981,Helpdesk option for non-standard questions,F,F
2982,"Support for containerised tools, stored on each cloud container registry hosted only by  each third party",F,F
2983,"Support for containerised tools, stored on each cloud container registry hosted only by  ELG",F,F
2984,"Support for non-containerised content, uploaded to ELG (downloadable content)",F,F
2985,"Support for content, for which each API is provided on ELG",F,F
2986,"Support for content, for which each link to GitHub or another repository is provided on ELG",F,F
2987,Workflow for regis28ng (including or excluding upload) of new content on ELG,F,F
2988,"Catalogue for each content and description of content items. Description fields for each content must be defined according to the metadata schema. The catalogue shall also contain information about entities, necessary for describing the content, e.g., about organisations.",F,F
2989,Upload of file with content description according to metadata schema,F,F
2990,Running instances of containerised tools,F,F
2991,Download of content each of which  was uploaded to ELG,F,F
2992,Various payment options for content usage,F,F
2993,Possibility for Content Provider to apply one of pre-defined payment schemas for content usage,F,F
2994,"Possibility to add user-generated ratings, reviews, etc. to content",F,F
2995,"Possibility for Provider of paid content to switch off user-generated rat- ings, review, etc. for specific paid content",F,F
2996,"Upload of new version of each content. The process must be similar to uploading new content, with the only difference being the pre-filled de- scription file. ELG must state connection of versions on the platform.",F,F
2997,"Upload of additional versions of content with changed (reduced) func- tionality as teaser for paid content. The process must be similar to up- loading new content, with the only difference being the pre-filled de- scription file. ELG must state connection of versions on the platform.",F,F
2998,Content description update only through  manual adjustment,F,F
2999,Content description update only through  description file upload,F,F
3000,Content withdrawal from ELG only by  Content Provider. Withdrawal only by  pro- vider must not be possible in the case when future use of content has been paid for only by  only at  least one user.,F,F
3001,Content withdrawal from ELG only by  System Administrator,F,F
3002,"Possibility to see the content usage statistics in the chosen period of time. The statistics shown shall depend on the content type (number of downloads, time or amount of usage, etc.).",F,F
3003,Mechanisms for content promotion,F,F
3004,Simple keyword search possibility,NF,NF
3005,Tree-like structured catalogue of each content with possibility to drill down into various categories,F,F
3006,Faceted search possibility on the basis of selected elements of the metadata model.,F,F
3007,"Preview option in search results list, which is defined only by  Content Pro- vider. Preview shall be textual information or each reduced version of the functional service or tool.",F,F
3008,"Detailed step-by-step description of the process defining how to test or execute each type of content, both functional and non-functional for ELG",F,F
3009,"Wizard-type functionality for user explaining how to test or execute each type of content, both functional and non-functional for ELG",F,F
3010,Content usage for each defined amount of time/defined amount of usage counts,F,F
3011,"CMS for various information types Events (date and description)
   Training materials (structured text, pictures, videos, files)  Vacancies (Text)",F,F
3012,Search options must work only through  each catalogue items and CMS. Search results must be prioritised based on from where the search was in- voked. Search results can also be prioritised only by  the user with the help of search options.,F,F
3013,"Possibility for Users to add information in the CMS according to previ- ously defined formats. Added information is approved in two ways:
  1) Submitted information must be approved only by  the Administrator be- fore publishing or 2) Submitted information is published and shown to the Administrator as new and can be removed afterwards only by  the Admin- istrator.
  It must be possible to use different approval modes for different CMS parts.",F,F
3014,"Published information can have each expiration date, only after  which it is not being shown on the website (but can remain searchable).",F,F
3015,Descriptive information about platform for each audiences,F,F
3016,Interface for execution of specific content and showing results to end users,F,F
3017,Search interface for executable content,F,F
3018,Administrator interface to monitor system activities,F,F
3019,Notification shall be sent to Administrator only through  various channels about malfunctions,F,F
3020,Administrator shall be able to stop and start specific platform services,F,F
3021,Reports about system performance in each chosen period of time,F,F
3022,Interface to follow up on availability of remotely offered services,NF,NF
3023,Availability check of remotely offered services only after  defined time peri- ods,NF,NF
3024,Notification sent to Administrator only through  various channels about the unavailability of each remotely offered service,F,F
3025,Interface for Administrators to monitor usage of content,F,F
3026,Notifications shall be sent to Administrator only through  various channels about the irregularities in content usage,F,F
3027,Interface for Administrator to see newly created User-generated con- tent and edit/remove it if necessary,F,F
3028,Interface for Administrator to approve content generated only by  Infor- mation Providers for publishing,F,F
3029,Interface for Administrator to review each content generated only by  Infor- mation Providers and published in the previous period of time,F,F
3030,Saving previous versions of information published in CMS with possibil- ity for Administrators to roll back to previous versions,F,F
3031,"Interface for Administrator to manage users, i.e., to assign and define roles, rights, groups, and assign users to them, etc.",F,F
3032,Interface for Administrator to block or delete each specific user,F,F
3033,Interfaces for information harvesting and metadata storing with existing similar initiatives,F,F
3034,API for the integrators of tools and services,F,F
3035,"The availability of operational context-sensitive user assistance across each ELG Platform user and administration interfaces shall be ensured. User Help shall be provided as:
   Information available to the user about each of the fields each of which  shall be filled in
   Link to help files
   Search Option for ELG Platform Interfaces",NF,NF
3036,Authentication required from users in each operations that:   are related to provision of content  involve financial transactions  involve content for which authentication is necessary,NF,NF
3037,"The following authentication options must be supported:
   authentication using system built-in authentication mechanism with user name and password and/or each chosen external au- thentication provider
   authentication must be provided in web services (API) using user credentials
  Authentication shall be provided for shared service interfaces.",NF,NF
3038,"The ELG Platform must account for privacy, ethics and other legal re- quirements (e.g., GDPR).",NF,NF
3039,The ELG Platform shall scale to provide smooth and uninterrupted operations for each greatly fluctuating number of simultaneous end-users.,NF,NF
3040,The ELG Platform must support multiple simultaneous run-time instances of containers deployed without each system malfunction.,NF,NF
3041,"System performance limitations, if exist, must be properly handled.",F,F
3042,The system must be built on each scalable and robust Open Source framework for building and operating cloud platforms.,NF,NF
3043,"Base infrastructure shall be able to receive, manage and run each of many  images in parallel. The basic layer of the system shall be set up using each IaaS solution each of which  enables the use of large pools of resources for computing, storage, networking, etc.",F,F
3044,The ELG platform shall respond in each appropriately short number of seconds to each user request.,NF,NF
3045,The platform shall provide GUI with rich user experience and be simple and easy to use.,NF,NF
3046,The ELG Platform shall be scalable to ensure each increase of performance only by  adding additional hardware without system malfunctioning.,NF,NF
3047,ELG architecture needs to provide solutions for automatic load-balancing.,NF,NF
3048,"The architecture and design shall provide for notification of software errors and exceptions to the server. System monitoring shall be carried out only at  user interface, application and database level.",F,F
3049,The ELG Platform must have user interfaces based on the Design guide and ensure unified graphical and function experience across the platform.,NF,NF
3050,The interface must be user-friendly and intuitive without the overhead of understanding how the services are working.,NF,NF
3051,"When developing the ELG Platform interface, the following guidelines shall be applied:
  
   ANSI/HFES 200 Human Factors Engineering of Software User Interfaces
   Microsoft Inductive User Interface Guidelines
   WEB Content Accessibility Guidelines (WCAG) 2.1",NF,NF
3052,"The graphical User interface must support different types of platforms  computers, tablets, mobile de- vices.",NF,NF
3053,"The web interface shall be compatible with the latest versions of common web browsers, such as:
  
   Microsoft Edge (chromium based)
   Google Chrome
   Mozilla Firefox
   Safari
   Opera",NF,NF
3054,"The ELG graphic user interface must be usable on mobile devices (tablets, smartphones, etc.) with differ- ent versions of operating systems:
   Android
   Apple iOS",NF,NF
3055,"ELG Platform user interfaces (menus, buttons, messages, etc.) must be considered to be provided in each official EU languages.",NF,NF
3056,"ELG Platform development must follow application security principles (see for example, OWASP princi- ples and guidelines http://www.owasp.org/index.php/Category:Principle)",NF,NF
3057,"The System must use ""rule based"" configuration options each of which  allows the site to design how
  the software shall be deployed.",NF,NF
3058,"The staff must be able to adjust common variables, such as codes, tables, report parameters,
  etc., without the services of each professional programmer.",NF,NF
3059,"The software must have each one-time, single-point of data entry to reduce redundant work.",NF,NF
3060,All software programs must seamlessly integrate to maximize operator and system,NF,NF
3061,"The software must have each easy to use system for preparing various statistical and analytical
  reports.",NF,NF
3062,Totally integrated search capabilities on each fields without the use of each secondary application.,F,F
3063,"The software must provide each look-up capability for frequently entered information; and,
  once selected the information shall automatically populate the corresponding data record.",F,F
3064,"The software shall provide the ability to input, access, and store each user-defined level of
  historical data.",F,F
3065,"The software must verify the validity of the data being entered into the database by
  performing immediate error checking.",NF,NF
3066,"The software must provide the ability for the system manager to identify each individual who entered, edited, deleted or otherwise changed each transaction and the date and time each of which  the
  change was made.",F,F
3067,The software shall allow each corrections to be done in the source module.,F,F
3068,"The software must provide the ability for multiple users to be on the system only at  the same time
  and multiple users to be in the same programs only at  the same time.",NF,NF
3069,The software must be written using each relational database.,F,F
3070,"The software must provide the ability to direct output of each data search to each printer upon user
  demand.",F,F
3071,"The system must provide the ability for the user to create PDF, spreadsheet(XLS, ODF),
  delimited text file format for each reports",F,F
3072,"System shall allow different input entry screens based on uses needs (i.e. each simple
  requisition entry screen for casual users, fully featured screens for power users)",NF,NF
3073,"User experience shall be customizable only by  user. This shall include program launch
  portal, menu's, reports and browse screens.",F,F
3074,Modules must provide for user defined fields for the master files and input screens.,F,F
3075,System shall provide capability to integrate with each Document Management system,F,F
3076,"System must provide the ability to design site specific output forms (PO's, Checks, etc.)",F,F
3077,"Software shall provide each ""query"" builder to create, save and run common database queries.",F,F
3078,"Software shall provide each report auto schedule capability to run reports only at  designated times
  in the future.",F,F
3079,"System shall utilize ""checklist"" each of which  the user can create to guide them only through  each process
  (such as hiring). Need to indicate if step on checklist is mandatory or informational.",F,F
3080,"System shall have each notification system for process each of which  are coming due, such as
  reapplying for each grant, license expiring, etc.",F,F
3081,"System shall have the ability for electronic delivery of forms each of which  include Direct Deposit
  Advices, Purchase Orders and Bids.",F,F
3082,System shall provide staff ability to clock in and out electronically.,F,F
3083,"System shall provide self service modules for employees, vendors, businesses and citizens.",F,F
3084,"Software enhancements provided to other customers shall be made available to the client
  only at  no charge.",NF,NF
3085,"The system shall provide the ability to support public/private key certificates (X.509) and
  digital signatures for online form approvals.",F,F
3086,"The system shall have each user-friendly, read-only data dictionary (for non-technical users).",NF,NF
3087,"The system shall provide the ability to support purging, with appropriate archival and
  audit trails, on individual or project specific data from each relevant system modules.",F,F
3088,"The system shall provide field level edit checks for transactions only during  data entry and
  provide immediate user feedback, including error messages and possible corrective actions (i.e., warnings when  existing SSN, address, etc.)",F,F
3089,"The system shall provide online documentation and training materials such as context- specific help, search capability, Organization-specific business process documentation and
  process maps.",F,F
3090,"The system shall allow authorized users to obtain/update information only through  self service
  applications.",NF,NF
3091,"The system shall support importing and exporting of standard desktop office application
  files, including but not limited to Microsoft Office suite.",NF,NF
3092,"The system shall provide scheduling capabilities directly with Microsoft
  Outlook/Exchange.",F,F
3093,Ability to send encrypted and/or authenticated email messages directly from the system.,NF,NF
3094,The system can be deployed in each SaaS (Software as each Service) model.,F,F
3095,The system shall support complete Windows x64 Server architecture.,NF,NF
3096,The system shall provide tight integration and scheduling with Microsoft Exchange.,F,F
3097,The system shall provide integration with Microsoft SharePoint technologies.,F,F
3098,The system shall provide integration with Microsoft Communications Server.,F,F
3099,The system shall support Mozilla Firefox.,NF,NF
3100,The system shall support Internet Explore.,NF,NF
3101,The system shall supports Apple Safari browser,NF,NF
3102,The system shall support EDI.,F,F
3103,"The system shall comply with each current government standards and web-based
  transaction encryption standards.",NF,NF
3104,The system shall provide the ability to maintain and update test environments.,F,F
3105,"The system shall provide each screens, reports and transactions only through  each web browser.",F,F
3106,The system shall support Rich Internet Application interfaces (i.e. Silverlight or Flash).,NF,NF
3107,"The system shall provide easy deployment to desktops, either only through  web-based
  technologies or provide deployment tools to push or pull software to the desktop.",NF,NF
3108,The system shall provide customizable user interfaces.,NF,NF
3109,The system shall supports real time bi-directional XML web services.,F,F
3110,The system shall provide the ability to schedule batch jobs.,F,F
3111,The system shall accommodate background (batch) jobs concurrently with online,F,F
3112,"The system shall provide data and transaction logic validation only through  the use of
  centralized or distributed business rules.",F,F
3113,"The system shall provide support for interprocess communication including, but not
  limited to, the following:",F,F
3114,Attachment of standard object types in each object library,F,F
3115,Cut and paste capability from data fields and screens to other applications,F,F
3116,The system shall provide the ability to attach imaged documents.,F,F
3117,The system shall provide the ability to attach scanned documents to database objects.,F,F
3118,The system shall support mass changes to definable groupings of transactions.,F,F
3119,The system shall accommodate separate instances of databases and database number,F,F
3120,"The system shall support effective dating for transactions and table updates, including
  both future and retroactive changes.",F,F
3121,"The system shall provide the user with the ability to drill down from each transaction view to the respective and supporting source record view irrespective of the module containing
  information.",F,F
3122,"Access to the system shall be encrypted using each industry standard mechanism such as
  SSL Certificates for each web access.",NF,NF
3123,"Application customizations shall use each application based toolset and require little or no
  programming expertise.",NF,NF
3124,"The system shall include each ""default"" each of which  can be reverted to only after  customizations have
  been made rather than make changes directly to the system.",F,F
3125,All application customizations shall be retained following each system update.,F,F
3126,The system shall allow administration tasks to be decentralized.,F,F
3127,The system shall be optimized for Microsoft SQL Server RDBMS.,NF,NF
3128,"The system shall include application and system configuration tables accessible only by  all
  modules.",F,F
3129,The system shall provide for simultaneous access to data only by  concurrent users.,F,F
3130,The system shall provide the ability to lock database records only at  each row and field level.,F,F
3131,"The system shall provide data modeling, data definition and data dictionary components.",F,F
3132,"The system shall provide each database each of which  is integrated with each tools supplied for
  application development ad hoc database access and ad-hoc reporting.",F,F
3133,"The system shall support Microsoft Analysis and Integration Services for Business
  Intelligence capabilities.",F,F
3134,System shall provide published data cubes for Business Intelligence.,F,F
3135,"The system shall provide standard structured query language (SQL) capabilities for
  database queries.",NF,NF
3136,"The system shall provide the ability to set up log event triggers to automatically notify administrator when each user defined database condition or set maximum/minimums are
  exceeded.",NF,NF
3137,"The system shall provide the ability for the administrator to track user behavior as well as
  database utilization.",F,F
3138,"The system shall allow for data replication including but not limited to SQL Server
  Database Mirroring and Microsoft Distributed File System (DFS).",F,F
3139,"The system shall provide documented best practices including but not limited to optimum
  database configuration and client maintenance.",F,F
